9030 04053 2|H|234.04940493|-65.11519079|  -46.8|  -44.5| 32.4| 35.7|  0.9|  1.0|H|      |     |10.821|0.135| 25| | 76396B
9031 00671 1|T|239.14728420|-64.96983115|       |       | 39.4| 40.9|     |     | |12.633|0.339|10.906|0.112|999|T|       
9031 01858 1|T|236.09090444|-64.19570743|       |       | 40.4| 45.3|     |     | |11.985|0.164|11.695|0.203|850|T|       
9031 02357 2|H|237.99310261|-64.92328269|  -14.5|  -25.9| 58.5| 58.7|  1.4|  1.6|H|      |     |12.856|0.293| 39| | 77711B
9031 03095 1|T|236.99631183|-65.44065274|       |       |111.0| 65.9|     |     | |12.171|0.338|11.633|0.330|372|T|       
9031 03459 1|T|237.83844601|-65.25993204|       |       | 37.2| 33.9|     |     | |11.771|0.123|10.748|0.081|999|T|       
9031 04551 1|T|238.48977070|-64.13765621|       |       | 34.1| 38.1|     |     | |11.613|0.204| 9.947|0.086|117|T|       
9032 00694 2|H|225.67429565|-67.31054576|   -1.8|   -1.5| 53.8| 84.7|  1.1|  1.6|H|      |     |13.178|0.216| 12| | 73603B
9032 01507 2|H|224.30256683|-66.87263426|  -22.5|  -31.1| 21.5| 28.8|  0.7|  1.0|H|      |     |10.990|0.087| 23| | 73167B
9033 00077 1|T|230.21144532|-67.42558245|       |       | 13.8| 14.9|     |     | |10.544|0.028|10.309|0.037|999|T|       
9033 00354 1|T|229.88771086|-66.49648784|       |       | 28.3| 25.7|     |     | |11.755|0.121|10.606|0.066|758|T|       
9033 00485 1|T|227.16187797|-67.44418383|       |       | 33.3| 41.0|     |     | |12.129|0.160|11.135|0.108|524|T|       
9033 01450 1|T|227.19454008|-66.44754868|       |       | 29.1| 31.8|     |     | |11.483|0.082|11.286|0.119|999|T|       
9033 01616 2|H|231.06920227|-66.41128338|   20.6|   -5.6| 37.5| 51.2|  1.0|  1.5|H|      |     |12.497|0.178| 55| | 75383B
9033 03606 1|T|227.40552718|-67.07845265|       |       | 41.0| 40.6|     |     | |11.761|0.125|11.135|0.114|478|T|       
9033 03730 1|H|231.19876421|-65.87206921|  -11.0|  -21.1| 21.7| 22.9| 12.6| 16.8| |10.935|0.051|10.693|0.065|159|T| 75444B
9033 03732 1|H|229.93461940|-67.19362116|   -1.9|   -7.2| 33.5| 42.3|  1.4|  2.0| |11.240|0.064|11.086|0.096|143|T| 75017B
9034 02416 2|H|233.39427162|-67.33890123|  -12.2|   -9.8| 37.0| 41.8|  1.0|  1.4|H|      |     |11.426|0.134| 38| | 76177B
9034 03744 1|T|234.14370023|-66.33446710|       |       |  7.4|  8.3|     |     | | 9.822|0.046| 9.362|0.050|821|T|       
9035 01655 1|H|239.96777808|-67.36662597|   -3.2|   -8.0| 27.5| 36.6|  1.3|  2.0|H|      |     |12.873|0.120|  9|T| 78351B
9035 01862 1|T|238.67982603|-66.50218252|       |       | 37.0| 38.3|     |     | |11.728|0.120|11.415|0.163|589|T|       
9035 03420 1|T|239.74375598|-65.90175136|       |       | 25.9| 26.5|     |     | |11.513|0.090|10.520|0.056|999|T|       
9036 00971 1|T|241.37506245|-61.57250641|       |       | 42.3| 48.2|     |     | |12.727|0.396|11.130|0.139|999|T|       
9036 02177 1|T|240.88702476|-60.52846300|       |       | 45.7| 87.7|     |     | |11.838|0.381|10.972|0.248|824|T|       
9036 02229 1|T|240.83219214|-60.50182783|       |       | 48.1| 45.6|     |     | |10.759|0.080|10.627|0.128|186|T|       
9036 02295 1|T|240.91974096|-60.46012408|       |       | 39.6| 44.7|     |     | |11.104|0.091|10.628|0.088|787|T|       
9036 02776 1|T|240.89405414|-60.44021830|       |       | 67.1| 50.5|     |     | |10.893|0.094|10.687|0.132|363|T|       
9036 03048 1|T|240.83037412|-60.38812084|       |       | 37.9| 43.5|     |     | |10.995|0.095|10.521|0.089|510|T|       
9036 03403 1|T|240.36522131|-61.04754300|       |       | 73.5| 74.9|     |     | |12.375|0.287|11.275|0.166| 15|T|       
9036 03627 1|T|240.77116158|-60.35443236|       |       | 59.8| 59.4|     |     | |11.377|0.130|11.418|0.240|426|T|       
9036 03715 1|T|240.66549332|-60.44878945|       |       | 95.5| 99.5|     |     | |11.579|0.265|11.266|0.270|999|T|       
9038 00282 1|T|252.28911494|-61.37261185|       |       | 36.5| 35.5|     |     | |11.998|0.136|11.008|0.086|831|T|       
9038 00375 2|H|252.21224024|-61.13182680|   -4.0|   -8.6| 15.3| 10.6|  2.0|  1.6|H|      |     |11.523|0.038|113| | 82290B
9038 00418 1|T|251.38811566|-61.70914329|       |       | 37.7| 42.4|     |     | |12.122|0.192|10.972|0.104|999|T|       
9038 00474 1|T|250.24719237|-60.45362985|       |       | 29.4| 21.9|     |     | |11.688|0.102|10.276|0.043|707|T|       
9038 00666 1|T|251.31574824|-61.73906211|       |       | 52.1| 39.2|     |     | |12.901|0.427|11.024|0.118|999|T|       
9038 00895 2|H|250.21060333|-60.44589298|   58.3|  -73.0|  8.2|  7.4|  0.7|  0.7|H|      |     | 9.241|0.033| 16| | 81657B
9038 01612 1|T|250.05239479|-61.12374876|       |       | 42.5| 37.4|     |     | |11.941|0.155|11.116|0.122|934|T|       
9038 02115 2|H|251.48801122|-61.66364239|  -40.4|  -41.3| 41.7| 35.0|  0.9|  0.9|H|      |     |10.706|0.106| 14| | 82079B
9038 02799 3|H|250.73172553|-60.92284933| -750.5|  348.4|139.9|129.8| 91.0| 78.9|H|      |     |12.457|0.662|149| | 81836C
9038 02803 1|T|252.13240692|-61.48668068|       |       | 52.7| 51.4|     |     | |12.706|0.434|11.436|0.218|130|T|       
9039 03057 1|T|254.36424222|-60.59272137|       |       | 17.6| 14.5|     |     | |10.327|0.026|10.045|0.033| 56|T|       
9039 03057 2|T|254.36549127|-60.59413792|       |       | 40.8| 28.5|     |     | |11.337|0.086|11.069|0.113| 56|T|       
9040 00011 1|T|242.03381366|-63.02764748|       |       | 34.4| 40.6|     |     | |11.141|0.085|10.622|0.091|999|T|       
9040 00109 1|T|242.68893977|-63.01717087|       |       | 44.0| 42.4|     |     | |12.234|0.235|10.860|0.110|999|T|       
9040 00125 1|T|242.14773007|-63.00052063|       |       | 47.8| 58.2|     |     | |11.933|0.211|11.109|0.165|693|T|       
9040 00455 1|T|242.15378177|-62.95715775|       |       | 32.0| 46.2|     |     | |11.705|0.130|10.685|0.080|928|T|       
9040 00477 1|T|242.51400449|-62.74072268|       |       | 28.1| 27.7|     |     | |11.614|0.105|10.791|0.084|635|T|       
9040 00853 1|T|242.25103670|-62.91887905|       |       | 16.2| 18.9|     |     | |11.280|0.079| 9.566|0.027|999|T|       
9040 00965 1|T|243.58458811|-62.77369291|       |       | 21.1| 21.8|     |     | |10.684|0.039|10.363|0.048|518|T|       
9040 00981 1|T|242.04537090|-62.79116649|       |       | 11.3| 12.9|     |     | | 9.782|0.022| 9.780|0.032|999|T|       
9040 01037 1|T|243.07090905|-61.91792404|       |       | 44.1| 43.7|     |     | |12.321|0.214|10.961|0.101|540|T|       
9040 01121 1|T|242.48883779|-62.78032819|       |       | 40.6| 56.9|     |     | |11.597|0.134|10.927|0.120|371|T|       
9040 01157 1|T|242.49081182|-62.93392433|       |       | 55.0| 61.5|     |     | |11.704|0.166|11.445|0.201|999|T|       
9040 01713 1|T|243.93221484|-63.68237843|       |       | 16.5| 15.4|     |     |V|      |     |10.252|0.032|999|T|       
9040 01943 1|T|240.69608974|-62.49719756|       |       | 31.3| 35.1|     |     | |11.308|0.087|10.982|0.113|999|T|       
9040 02730 1|T|240.44313178|-63.74488412|       |       | 40.6| 45.8|     |     | |12.235|0.213|10.968|0.115|904|T|       
9040 04792 1|H|242.50114590|-63.48079237|   -4.2|   -2.5| 18.7| 20.5| 14.6| 16.7| |12.270|0.243|10.367|0.064|161|T| 79213B
9041 00201 1|T|246.39388217|-63.12436108|       |       | 53.4| 50.8|     |     | |11.735|0.142|11.344|0.168|840|T|       
9041 01029 1|T|246.47725054|-63.04918198|       |       | 57.4| 55.1|     |     | |12.114|0.225|11.385|0.205|397|T|       
9041 01694 1|T|245.35553794|-62.93657489|       |       | 43.6| 41.0|     |     | |11.553|0.109|11.263|0.141|999|T|       
9041 02118 1|T|247.88324710|-62.32079049|       |       | 30.1| 22.7|     |     | |10.916|0.060|10.397|0.059| 50|T|       
9041 03154 1|T|247.48717539|-63.47202238|       |       | 59.2| 67.1|     |     | |12.335|0.288|11.693|0.259| 14|T|       
9041 03171 1|T|246.80019161|-63.74454191|       |       | 42.1| 53.6|     |     | |12.748|0.484|11.074|0.156|999|T|       
9041 03371 1|T|246.38686601|-63.44297514|       |       | 50.4| 54.9|     |     | |11.661|0.130|11.578|0.205|999|T|       
9041 03836 1|T|248.41102192|-62.12686106|       |       | 24.1| 20.6|     |     | |10.811|0.046|10.314|0.047|328|T|       
9042 00449 1|T|250.74359867|-62.54781017|       |       | 23.7| 24.0|     |     | |11.446|0.086|10.246|0.048|267|T|       
9042 00486 1|T|249.83642751|-62.53212127|       |       | 61.8| 61.5|     |     | |12.150|0.219|12.002|0.348|999|T|       
9042 00661 1|T|250.75467660|-62.55527706|       |       | 45.9| 45.3|     |     | |11.814|0.146|11.138|0.123|326|T|       
9042 01464 1|T|250.73271802|-62.55326662|       |       | 65.6| 55.8|     |     | |12.205|0.275|10.868|0.129|267|T|       
9042 01577 1|T|250.69932558|-62.56885435|       |       | 32.8| 32.8|     |     | |11.100|0.070|10.794|0.089|539|T|       
9043 00213 1|H|253.63222815|-62.40023361|  294.5|  205.5| 13.9| 13.5| 14.0| 13.8|H|      |     |11.958|0.088|144| | 82724A
9043 00260 2|H|253.05187551|-62.73621938|   -1.5|  -53.9|  8.1|  6.3|  1.0|  1.1|H|      |     |10.302|0.028| 31| | 82533B
9043 01264 1|T|256.39184776|-62.66001117|       |       | 34.0| 26.4|     |     | |11.693|0.089|11.216|0.094|450|T|       
9043 02480 1|T|253.20881714|-63.22668074|       |       | 42.0| 36.4|     |     | |11.895|0.157|11.380|0.160|529|T|       
9044 00252 1|T|241.11661792|-64.07581054|       |       | 50.1| 44.3|     |     | |12.177|0.223|11.271|0.160|999|T|       
9044 02319 1|T|242.17570707|-65.31316726|       |       | 61.5| 47.0|     |     | |12.073|0.222|11.754|0.248|550|T|       
9045 01039 1|T|246.94696430|-64.01753112|       |       | 31.8| 39.6|     |     | |11.934|0.243|10.593|0.116|999|T|       
9045 01169 1|T|245.72206009|-64.52433045|       |       | 47.2| 58.1|     |     | |12.150|0.227|11.854|0.303| 36|T|       
9045 01709 2|H|244.81949372|-64.57046839|  -13.8|  -11.3|  4.2|  4.8|  1.4|  1.5|H|      |     | 9.454|0.013| 38|T| 79960B
9045 02128 1|T|247.93408506|-64.44938013|       |       | 16.1| 16.1|     |     | |10.508|0.031|10.058|0.033|864|T|       
9045 02217 2|H|246.96465625|-64.66218754|   -9.0|   14.1| 14.4| 15.2|  1.3|  1.4|H|      |     |11.112|0.047| 25| | 80633B
9045 02442 1|T|245.23658972|-64.67734095|       |       | 52.6| 48.3|     |     | |12.049|0.201|11.316|0.203|999|T|       
9046 01662 1|T|251.56550258|-63.94016403|       |       | 57.9| 46.5|     |     | |12.498|0.262|11.833|0.240|999|T|       
9046 02682 1|H|249.44631961|-64.25184880|   35.8|  -59.8| 19.6| 22.0|  1.4|  1.3| |11.424|0.101|10.257|0.056|114|T| 81422B
9047 01419 1|T|256.16226688|-64.23291154|       |       | 39.4| 37.6|     |     | |11.921|0.138|11.444|0.152|999|T|       
9047 01821 1|T|252.96004262|-65.32861952|       |       | 33.2| 54.2|     |     | |11.757|0.129|11.498|0.181|713|T|       
9047 01934 1|T|252.94131208|-65.34680519|       |       | 11.3| 10.2|     |     | |10.308|0.024| 9.899|0.027|713|T|       
9048 00837 1|T|241.83830228|-66.20763081|       |       | 43.8| 44.7|     |     | |11.824|0.142|11.155|0.133|326|T|       
9048 01997 2|H|240.68746802|-66.55707633|   -6.0|   -9.1| 28.7| 34.8|  1.4|  1.6|H|      |     |12.348|0.127| 62| | 78582B
9048 02060 1|T|240.99099865|-66.03547857|       |       | 52.4| 58.5|     |     | |12.075|0.199|11.582|0.202|415|T|       
9048 02157 2|H|240.64779671|-66.37742216|   -9.7|  -40.5| 17.4| 15.1|  1.2|  1.5|H|      |     |11.223|0.081| 23| | 78568B
9049 00030 2|H|244.69953186|-67.11231274|  -14.4|  -25.3| 87.4| 88.2|  1.0|  1.4|H|      |     |12.710|0.409| 50| | 79925B
9049 01192 1|T|246.96626984|-65.73865287|       |       | 51.0| 53.6|     |     | |11.922|0.179|11.041|0.139|326|T|       
9049 01209 2|H|246.95945077|-66.36710876|  -43.3|  -15.5| 65.6| 87.9|  1.1|  1.5|H|      |     |13.115|0.286|124| | 80635B
9049 01297 1|T|245.66857838|-66.86796232|       |       | 13.6| 13.9|     |     | |10.545|0.030|10.190|0.035|999|T|       
9049 02332 1|T|246.70534041|-66.20419342|       |       | 45.0| 50.8|     |     | |12.534|0.267|11.411|0.160| 50|T|       
9050 00744 1|T|251.96345977|-66.97856157|       |       | 33.5| 35.7|     |     | |12.187|0.347|11.467|0.282|999|T|       
9050 01834 1|T|252.82709763|-66.42762046|       |       | 38.0| 35.7|     |     | |12.033|0.154|11.399|0.134|999|T|       
9050 01933 1|T|252.08578788|-66.53749060|       |       | 57.0| 52.3|     |     | |11.870|0.150|11.911|0.246|999|T|       
9050 02040 1|T|252.15416204|-66.00567581|       |       | 71.8| 58.3|     |     | |12.401|0.241|11.719|0.232| 39|T|       
9051 00995 2|H|256.51745432|-66.71446010|    1.9|   -0.4| 50.5| 61.8|  1.8|  1.8|H|      |     |12.533|0.146| 13| | 83670B
9051 01370 1|T|256.81743212|-65.73926880|       |       | 15.3| 16.2|     |     | |10.730|0.034|10.205|0.033|729|T|       
9051 01731 1|T|256.99068715|-67.16482215|       |       | 35.0| 35.8|     |     | |12.218|0.194|10.897|0.084|944|T|       
9051 01815 1|T|255.60769709|-66.91550484|       |       | 29.4| 30.0|     |     | |11.578|0.086|11.050|0.089|348|T|       
9051 01887 1|T|256.14270470|-66.69024913|       |       | 44.5| 44.7|     |     | |12.389|0.230|11.574|0.202|999|T|       
9052 00360 1|H|257.37626919|-61.08949381|   19.6|  -14.6|  8.8|  8.2|  9.0|  8.2|H|      |     |12.530|0.009|860| | 83944 
9052 01570 2|H|260.78125820|-61.72877449|   -2.9|  -10.0| 13.0| 13.7|  1.0|  1.0| |10.266|0.055| 9.748|0.055| 29|T| 85069B
9052 02332 1|T|260.23745904|-61.45982350|       |       | 76.0| 60.2|     |     | |12.109|0.291|11.954|0.404|999|T|       
9052 02798 1|T|259.30453706|-60.99611309|       |       | 37.0| 32.3|     |     | |11.409|0.079|11.016|0.096|999|T|       
9052 02908 1|T|259.98513128|-60.02979394|       |       | 45.3| 40.9|     |     | |12.041|0.185|11.663|0.234|893|T|       
9054 02998 2|H|265.83289142|-60.14642254|   -3.5|  -45.1| 16.8| 15.6|  1.8|  1.4|H|      |     |10.929|0.104| 31| | 86729B
9054 02999 1|H|268.01476112|-60.39494578|   17.0|  -67.7| 12.1| 11.4|  1.0|  0.8| |10.857|0.074|10.016|0.056|102|T| 87447B
9056 01502 1|T|258.46089919|-62.70926022|       |       | 25.1| 24.2|     |     | |11.743|0.109| 9.878|0.032|999|T|       
9056 02408 1|T|261.06880709|-62.82618914|       |       | 16.3| 16.7|     |     | |10.264|0.045| 9.920|0.051|999|T|       
9056 03326 1|T|261.08064750|-62.87065967|       |       | 48.5| 34.4|     |     | |11.081|0.142|10.206|0.083|999|T|       
9056 03432 1|T|260.88304793|-62.86838910|       |       | 29.8| 29.4|     |     | |10.659|0.063|10.524|0.086|592|T|       
9056 03954 1|T|258.12396216|-63.69385317|       |       | 20.9| 17.7|     |     | |11.604|0.081|10.147|0.033|430|T|       
9057 01363 2|H|263.02498456|-61.95016244|  -23.3|  -58.5| 27.3| 22.8|  1.4|  1.1|H|      |     |11.690|0.100| 64| | 85815B
9057 04640 1|T|261.66733787|-62.90580186|       |       | 36.6| 35.4|     |     | |11.017|0.070|10.751|0.090|447|T|       
9057 04648 1|T|261.65123636|-62.89577509|       |       | 40.0| 42.0|     |     | |11.463|0.112|10.860|0.109|447|T|       
9057 04693 1|T|265.64410562|-62.27322188|       |       | 33.2| 33.2|     |     | |11.789|0.115|11.063|0.093|999|T|       
9057 05180 2|H|263.76218591|-62.11086652|   -5.3|  -30.7| 39.2| 23.7|  1.1|  0.8|H|      |     |10.695|0.140| 15| | 86043B
9058 00194 1|T|267.59112712|-62.67486170|       |       | 29.3| 29.7|     |     | |11.264|0.067|10.641|0.064|598|T|       
9058 02097 1|H|268.86477579|-62.99213083|  -14.5|  -15.5| 28.9| 29.8| 22.3| 27.2| |11.899|0.119|10.274|0.045|223|T| 87751B
9058 03103 1|T|268.31671661|-62.92099166|       |       | 53.5| 52.2|     |     | |12.293|0.199|11.611|0.189|999|T|       
9059 01352 2|H|270.53027413|-62.44670069|   -0.4|  -23.6| 19.2| 14.1|  1.7|  1.2|H|      |     |11.492|0.078| 34| | 88311B
9059 03396 1|H|273.22075190|-63.61594218|  -26.2|   14.5|  1.0|  0.8|  1.1|  0.9|H|      |     | 8.605|0.154|999| | 89258 
9059 03660 1|T|273.92450817|-63.04305803|       |       | 40.9| 41.9|     |     | |11.225|0.078|10.753|0.088|449|T|       
9060 00890 2|H|258.10852494|-64.99005057|  -45.2|    4.7| 90.4| 81.9|  1.2|  1.1|H|      |     |12.755|0.361|159| | 84174B
9062 01519 1|T|267.79399780|-64.27414683|       |       | 36.5| 31.5|     |     | |11.936|0.127|10.821|0.071|999|T|       
9063 01353 1|H|272.21423720|-64.61730322|    0.8|  -14.4| 53.2| 68.1|  1.4|  1.3|H|      |     |13.126|0.233|  9|T| 88895B
9064 00907 1|T|258.13423392|-66.50209201|       |       | 37.9| 44.1|     |     | |12.141|0.165|11.278|0.123|999|T|       
9064 02950 1|T|258.99173525|-66.06078313|       |       | 42.8| 40.1|     |     | |12.180|0.174|11.490|0.156|999|T|       
9064 03629 1|T|258.33099654|-67.18647600|       |       |  9.4|  5.4|     |     | | 9.025|0.015| 8.777|0.017|364|T|       
9065 01902 1|T|263.98787058|-66.83754063|       |       | 20.3| 23.8|     |     | |12.240|0.121|10.601|0.041|999|T|       
9065 02432 1|T|263.93274554|-66.78259506|       |       | 23.8| 25.9|     |     | |12.240|0.122|10.801|0.051|999|T|       
9066 00049 2|H|269.90675800|-67.19483109|   36.9|  -27.2| 27.6| 29.3| 16.7| 29.9|H|      |     |11.895|0.100| 28| | 88105B
9066 01807 1|T|265.88024155|-67.25790855|       |       | 39.1| 49.9|     |     | |12.134|0.125|11.522|0.118|999|T|       
9066 03011 1|T|269.91962581|-66.45214987|       |       | 54.3| 38.4|     |     | |12.236|0.240|11.488|0.206| 50|T|       
9067 02528 1|H|270.18093683|-66.77567826|    2.7|    1.0| 13.5| 18.1|  1.6|  1.7| |11.822|0.131|10.932|0.106| 38|T| 88203B
9068 00312 1|T|275.80989019|-60.74490759|       |       | 53.3| 48.8|     |     | |12.523|0.287|11.021|0.119|742|T|       
9069 00909 1|T|282.02593216|-60.62261304|       |       | 32.0| 34.2|     |     | |11.440|0.100|10.664|0.078|999|T|       
9069 01170 1|T|282.51891956|-61.84679498|       |       | 23.0| 24.1|     |     | |12.014|0.169|10.208|0.049|500|T|       
9070 00126 1|T|285.40596047|-61.76939723|       |       | 60.1| 44.8|     |     | |12.469|0.257|10.732|0.085|327|T|       
9070 01415 1|T|284.97199829|-60.38324527|       |       | 36.6| 33.1|     |     | |11.790|0.124|10.715|0.075|999|T|       
9071 00182 1|T|287.69722230|-60.07498263|       |       | 73.1| 93.2|     |     | |11.958|0.244|11.735|0.333|578|T|       
9071 00321 1|T|291.23880077|-60.14465195|       |       | 48.0| 40.4|     |     | |11.978|0.158|10.804|0.090|999|T|       
9071 02141 2|H|287.65771434|-60.04614172|   11.8|  -13.2|  5.8|  4.5|  1.1|  1.0| | 9.192|0.024| 9.068|0.042| 27|T| 94198B
9072 00815 1|T|275.94225830|-62.97992209|       |       | 81.7| 60.3|     |     | |12.029|0.190|11.504|0.219|999|T|       
9072 01064 1|T|275.77623785|-62.59727355|       |       | 52.4| 81.6|     |     | |12.000|0.233|11.702|0.300|407|T|       
9072 02531 1|T|277.80232371|-62.36461941|       |       | 49.3| 39.6|     |     |V|      |     |10.743|0.051|999|T|       
9073 00893 1|T|281.60231097|-62.76858956|       |       | 47.6| 45.4|     |     | |11.870|0.131|11.326|0.138|999|T|       
9074 01525 1|T|284.03710667|-62.57939421|       |       | 42.5| 41.1|     |     | |11.905|0.131|11.351|0.135|999|T|       
9074 02157 1|T|283.30802770|-62.27209962|       |       | 36.1| 37.4|     |     | |11.671|0.204|10.795|0.155|999|T|       
9077 00213 1|T|282.23663047|-65.04858696|       |       | 38.8| 41.0|     |     | |11.987|0.183|10.589|0.085|999|T|       
9077 00686 1|T|281.09629479|-64.66455884|       |       | 31.5| 28.6|     |     | |11.623|0.152|10.780|0.125|999|T|       
9077 01339 1|T|279.94574790|-64.76822054|       |       | 47.9| 42.8|     |     | |11.850|0.139|11.337|0.148|999|T|       
9077 01973 1|T|282.14718286|-65.10732110|       |       | 16.6| 15.1|     |     | |10.768|0.057| 9.682|0.035|999|T|       
9077 02000 1|T|281.01440335|-64.56450574|       |       | 15.4| 15.8|     |     | |10.537|0.044|10.142|0.051|999|T|       
9077 02489 1|T|281.40413669|-64.86237905|       |       | 15.8| 19.0|     |     |V|      |     |10.118|0.038|715|T|       
9078 01860 1|T|285.72851493|-64.95055852|       |       | 21.8| 24.2|     |     | |11.740|0.098|10.267|0.041|999|T|       
9079 00650 1|T|289.10657431|-65.48916541|       |       | 42.0| 51.2|     |     | |12.096|0.161|11.269|0.122| 10|T|       
9080 02133 1|H|278.55733844|-66.27877498|    3.0|   -9.8|  6.1|  6.7|  0.7|  0.8| | 9.177|0.016| 9.061|0.020| 47|T| 91035B
9082 00551 1|T|285.12875060|-66.51209904|       |       | 26.6| 34.8|     |     | |11.815|0.095|10.887|0.066|999|T|       
9083 00844 1|T|289.56218020|-66.77853138|       |       | 30.1| 30.9|     |     | |12.555|0.208|10.747|0.063|999|T|       
9084 00680 1|T|293.22697185|-60.30858513|       |       | 22.5| 17.9|     |     | |11.478|0.065|10.355|0.039|999|T|       
9084 01868 1|H|294.51409255|-60.61098802|    0.8|   -4.5|  3.5|  2.5|  4.5|  4.2|H|      |     |12.719|0.067|999| | 96581 
9085 02132 1|T|297.59239387|-60.90299499|       |       | 35.5| 33.2|     |     | |12.128|0.180|10.888|0.088|999|T|       
9085 02430 1|T|297.55057225|-61.06253473|       |       | 55.5| 33.0|     |     | |12.153|0.194|11.023|0.114|700|T|       
9085 02522 1|H|297.27756706|-61.81108785|   20.0| -102.8| 26.3| 20.5| 15.8| 14.0| |11.695|0.109|10.447|0.056|140|T| 97508C
9086 02061 1|H|302.21243737|-60.02012982|   74.9|  -59.2|  4.9|  6.7|  0.9|  1.1| |11.076|0.054|10.376|0.047| 60|T| 99251B
9088 00578 1|T|292.05511936|-62.99537859|       |       | 40.1| 30.5|     |     | |11.766|0.112|11.065|0.101|999|T|       
9088 01001 2|H|291.43192098|-62.18580810|   53.9| -146.4| 23.9| 18.1|  1.1|  1.0|H|      |     |11.261|0.095| 32| | 95517B
9089 01036 1|T|296.84490783|-62.47088632|       |       | 34.6| 28.2|     |     | |11.384|0.076|10.777|0.072|999|T|       
9090 00753 1|T|303.56789976|-62.26488482|       |       | 19.3| 17.4|     |     | |11.937|0.123| 9.816|0.028|840|T|       
9090 01270 1|T|303.72071362|-63.42480157|       |       | 20.8| 25.1|     |     | |11.058|0.055|10.598|0.059|999|T|       
9090 01934 1|H|302.96375805|-63.61530158|    8.0|  -10.1|  6.1|  5.7|  1.3|  1.4| | 9.403|0.019| 9.317|0.025| 73|T| 99521C
9093 00047 1|T|297.71248182|-65.61714283|       |       | 59.9| 71.8|     |     | |12.115|0.237|11.482|0.224|542|T|       
9093 00182 1|T|299.32113941|-64.03550372|       |       | 41.1| 44.1|     |     | |12.047|0.167|11.485|0.167|999|T|       
9093 00226 2|H|297.72249615|-64.34871179|   29.8| -107.7| 34.9| 26.2|  1.3|  1.1|H|      |     |11.635|0.144| 13| | 97661B
9094 01710 1|T|303.63661619|-64.42130013|       |       | 18.4| 16.6|     |     | |10.442|0.034| 9.958|0.033|203|T|       
9094 01711 1|H|303.63639698|-64.42692769|   14.8|  -30.2| 30.0| 31.8|  0.8|  0.8| |10.293|0.038| 9.754|0.036|173|T| 99772B
9095 00398 2|H|305.67792495|-64.18604999|    9.7|    2.0| 52.0| 46.4|  1.3|  1.2|H|      |     |12.650|0.264| 18| |100494B
9096 00610 1|T|293.19645336|-66.32470687|       |       | 40.2| 34.1|     |     | |12.041|0.162|11.084|0.103|999|T|       
9097 01105 1|H|299.50074410|-65.73602296|  -25.5|  -30.8|  2.9|  2.7|  3.2|  3.2|H|      |     |12.631|0.068|999| | 98265 
9098 00703 2|H|302.09942855|-66.65017455|   -5.4|    6.7| 77.2| 79.8|  1.7|  1.6|H|      |     |13.200|0.315| 52| | 99204B
9098 00972 1|T|300.34677344|-66.87515446|       |       | 29.2| 32.4|     |     | |11.613|0.091|10.898|0.081|999|T|       
9098 01506 2|H|303.45472249|-67.45927386|    1.2|  -11.9|  5.2|  6.5|  1.4|  2.4| |11.103|0.056|10.647|0.059| 31|T| 99692B
9098 01648 1|T|300.19792275|-66.97297878|       |       | 38.7| 44.1|     |     | |11.931|0.137|11.214|0.114|999|T|       
9101 01196 1|T|316.64135953|-60.03830855|       |       | 42.2| 30.0|     |     | |11.614|0.099|10.950|0.090|999|T|       
9103 00140 2|H|323.36628280|-61.73158073|    2.9|   -9.6| 32.4| 48.0|  0.9|  1.1|H|      |     |12.931|0.143| 34| |106434B
9103 01235 2|H|322.59161705|-60.46454187|  -18.7|  -27.8|  6.3|  4.4|  2.6|  1.9| |10.415|0.032| 9.741|0.026| 27|T|106178B
9107 00617 1|T|324.23178381|-62.64869764|       |       | 35.2| 32.9|     |     | |12.090|0.143|11.243|0.098|999|T|       
9109 00948 1|H|313.16585480|-64.53450398|  -57.6|   14.3| 50.3| 40.9|  1.5|  1.4|H|      |     |11.659|0.273| 10|T|103046B
9109 01155 1|T|317.09518844|-63.89672575|       |       | 13.2| 13.9|     |     | |11.513|0.049|10.205|0.024|999|T|       
9111 00321 1|T|323.70135110|-65.20254818|       |       | 28.1| 31.4|     |     | |11.846|0.090|11.317|0.090|999|T|       
9112 00696 1|T|311.55039922|-66.39949809|       |       | 12.1| 11.8|     |     | |11.263|0.071| 9.996|0.039|999|T|       
9112 00788 1|T|310.86967097|-65.92308309|       |       | 22.5| 28.3|     |     | |11.545|0.093|11.153|0.106|999|T|       
9114 00455 2|H|320.36813346|-66.66720184|   -8.6|   11.2| 59.4| 61.9|  0.8|  0.8|H|      |     |12.265|0.266| 25| |105445B
9118 01616 1|H|338.33789023|-60.81785313|    8.9|    0.7|  3.5|  5.0|  1.0|  1.0| |10.424|0.031| 9.891|0.032| 43|T|111330B
9118 01617 1|H|340.13953154|-61.55375541|   -5.9|   -3.3|  0.7|  0.9|  0.8|  0.8| |10.398|0.027| 8.826|0.013|832|T|111946 
9120 01919 1|H|336.82831129|-64.96600526|  130.8|    2.9| 29.2| 33.1| 16.3| 17.0|H|      |     | 8.731|0.143| 70|T|110838B
9122 01806 1|T|327.87228581|-65.54339125|       |       | 16.0| 17.9|     |     | |11.360|0.053|10.401|0.034|999|T|       
9123 01782 1|H|335.42922717|-65.52618602|  -72.2|  148.9|  2.3|  2.4|  2.8|  2.7|H|      |     |12.086|0.006|999| |110400 
